date,kaupverd,fasteignamat,byggar,einflm,lod_flm,fullbuid,postnr_101.0,postnr_102.0,postnr_103.0,postnr_104.0,postnr_105.0,postnr_107.0,postnr_108.0,postnr_109.0,postnr_110.0,postnr_111.0,postnr_112.0,postnr_113.0,postnr_116.0,postnr_200.0,postnr_201.0,postnr_203.0,postnr_206.0,postnr_220.0,postnr_221.0,postnr_270.0,postnr_271.0,sveitarfelag_Hafnarfjarðarkaupstaður,sveitarfelag_Kópavogsbær,sveitarfelag_Mosfellsbær,sveitarfelag_Reykjavíkurborg,verd_m2,fjöldi_kaupsamninga,auglyst_fjolbyli,solutimi,Verðtryggð lán,erlend_lan,Óverðtryggð lán,overdtryggt,verdtryggt,visitala_rvk_%,verdbolga_%
2009-12-01,22323.341463414636,21942.59756097561,1980.1951219512196,101.10731707317072,4421.601219512195,1.0,0.12195121951219512,0.0,0.012195121951219513,0.024390243902439025,0.13414634146341464,0.036585365853658534,0.04878048780487805,0.0,0.012195121951219513,0.04878048780487805,0.0975609756097561,0.012195121951219513,0.0,0.1951219512195122,0.08536585365853659,0.07317073170731707,0.0,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.0,0.07317073170731707,0.35365853658536583,0.024390243902439025,0.5487804878048781,226.61588245303963,202.24,3.19,21.43,91.05333333333334,15.247777777777777,4.140000000000001,9.0,5.3,-2.2,0.6255585344057346
2010-01-01,20732.5,20044.354838709678,1975.8870967741937,92.8967741935484,3240.245161290323,1.0,0.16129032258064516,0.03225806451612903,0.0,0.03225806451612903,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.04838709677419355,0.06451612903225806,0.016129032258064516,0.06451612903225806,0.0,0.0,0.16129032258064516,0.08064516129032258,0.016129032258064516,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0967741935483871,0.25806451612903225,0.0,0.6451612903225806,238.04539454353403,179.91,3.21,24.23,90.84,15.08,4.28,8.5,4.8,0.4,0.0296033155713359
2010-02-01,20108.565217391304,20170.217391304348,1971.6521739130435,93.1891304347826,3632.3478260869565,1.0,0.17391304347826086,0.0,0.021739130434782608,0.021739130434782608,0.17391304347826086,0.06521739130434782,0.06521739130434782,0.0,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.0,0.0,0.13043478260869565,0.06521739130434782,0.021739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.06521739130434782,0.21739130434782608,0.0,0.717391304347826,223.2973083845934,201.28,3.23,21.73,90.41,14.27,4.77,8.5,4.8,-0.4,1.331754957087905
2010-03-01,20796.16,20227.81333333333,1975.76,95.59466666666667,3057.2266666666665,1.0,0.14666666666666667,0.0,0.0,0.05333333333333334,0.06666666666666667,0.09333333333333334,0.06666666666666667,0.013333333333333334,0.04,0.013333333333333334,0.06666666666666667,0.013333333333333334,0.0,0.10666666666666667,0.12,0.06666666666666667,0.0,0.09333333333333334,0.013333333333333334,0.02666666666666667,0.0,0.10666666666666667,0.29333333333333333,0.02666666666666667,0.5733333333333334,222.58850452220392,224.15,3.31,19.84,88.94,13.04,5.3,8.5,4.8,0.5,1.0514018691588856
2010-04-01,20731.63529411765,20695.352941176472,1971.4588235294118,96.48117647058822,3400.6482352941175,1.0,0.11764705882352941,0.0,0.011764705882352941,0.09411764705882353,0.15294117647058825,0.09411764705882353,0.023529411764705882,0.03529411764705882,0.023529411764705882,0.03529411764705882,0.047058823529411764,0.011764705882352941,0.0,0.08235294117647059,0.08235294117647059,0.058823529411764705,0.0,0.09411764705882353,0.023529411764705882,0.011764705882352941,0.0,0.11764705882352941,0.2235294117647059,0.011764705882352941,0.6470588235294118,221.05212216420213,193.47,3.29,22.78,88.12,13.27,5.24,8.5,4.8,-0.2,0.2601156069364174
2010-05-01,22334.123456790123,21590.456790123455,1975.5925925925926,101.14938271604939,3431.095061728395,1.0,0.07407407407407407,0.0,0.012345679012345678,0.06172839506172839,0.1728395061728395,0.07407407407407407,0.04938271604938271,0.037037037037037035,0.037037037037037035,0.04938271604938271,0.08641975308641975,0.024691358024691357,0.0,0.1111111111111111,0.037037037037037035,0.06172839506172839,0.0,0.024691358024691357,0.06172839506172839,0.024691358024691357,0.0,0.08641975308641975,0.20987654320987653,0.024691358024691357,0.6790123456790124,221.89144762477912,194.99,3.2,22.12,88.07666666666667,12.944444444444445,5.337777777777778,8.5,4.8,1.9,0.2882675122513722
2010-06-01,21891.861386138615,20575.29702970297,1973.3465346534654,94.70891089108912,3895.3514851485147,1.0,0.18811881188118812,0.009900990099009901,0.009900990099009901,0.04950495049504951,0.09900990099009901,0.0891089108910891,0.07920792079207921,0.0297029702970297,0.04950495049504951,0.019801980198019802,0.0891089108910891,0.019801980198019802,0.0,0.10891089108910891,0.039603960396039604,0.019801980198019802,0.0,0.04950495049504951,0.039603960396039604,0.009900990099009901,0.0,0.0891089108910891,0.16831683168316833,0.009900990099009901,0.7326732673267327,233.29777974145205,215.41,3.22,20.12,88.03333333333333,12.618888888888888,5.435555555555556,8.25,4.8,-0.7,-0.4599022707674538
2010-07-01,20925.343434343435,20153.434343434343,1973.090909090909,93.91111111111111,3843.1242424242423,1.0,0.13131313131313133,0.010101010101010102,0.020202020202020204,0.08080808080808081,0.12121212121212122,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.050505050505050504,0.030303030303030304,0.12121212121212122,0.0,0.0,0.06060606060606061,0.06060606060606061,0.04040404040404041,0.0,0.050505050505050504,0.030303030303030304,0.010101010101010102,0.0,0.08080808080808081,0.16161616161616163,0.010101010101010102,0.7474747474747475,228.63475225463696,219.53,3.18,19.42,87.99000000000001,12.293333333333333,5.533333333333333,8.25,4.8,-1.3,-0.7796708056598267
2010-08-01,20942.263157894737,20645.745614035088,1973.877192982456,96.9342105263158,3709.116666666667,1.0,0.12280701754385964,0.0,0.03508771929824561,0.03508771929824561,0.12280701754385964,0.10526315789473684,0.05263157894736842,0.03508771929824561,0.008771929824561403,0.03508771929824561,0.06140350877192982,0.0,0.0,0.11403508771929824,0.11403508771929824,0.02631578947368421,0.0,0.08771929824561403,0.017543859649122806,0.02631578947368421,0.0,0.10526315789473684,0.2543859649122807,0.02631578947368421,0.6140350877192983,221.76646606004115,226.64,3.1,18.29,87.94666666666667,11.967777777777778,5.631111111111111,7.75,4.8,0.0,0.3783469150174579
2010-09-01,21003.03937007874,20519.6062992126,1971.6062992125985,97.91181102362204,3493.723622047244,1.0,0.11023622047244094,0.0,0.023622047244094488,0.047244094488188976,0.11811023622047244,0.10236220472440945,0.13385826771653545,0.023622047244094488,0.05511811023622047,0.007874015748031496,0.10236220472440945,0.007874015748031496,0.0,0.09448818897637795,0.03937007874015748,0.047244094488188976,0.0,0.047244094488188976,0.023622047244094488,0.015748031496062992,0.0,0.07086614173228346,0.18110236220472442,0.015748031496062992,0.7322834645669292,220.61349391841634,267.32,2.99,14.95,87.90333333333334,11.642222222222221,5.728888888888889,7.75,4.8,0.4,0.0
2010-10-01,22356.571428571428,21198.236024844722,1973.8447204968943,100.68571428571428,3476.2055900621117,1.0,0.09316770186335403,0.0,0.012422360248447204,0.06832298136645963,0.14906832298136646,0.08695652173913043,0.07453416149068323,0.012422360248447204,0.043478260869565216,0.049689440993788817,0.031055900621118012,0.031055900621118012,0.0,0.08074534161490683,0.06832298136645963,0.07453416149068323,0.0,0.06832298136645963,0.031055900621118012,0.024844720496894408,0.0,0.09937888198757763,0.2236024844720497,0.024844720496894408,0.6521739130434783,225.88386762180585,251.41,2.93,15.54,87.86,11.316666666666666,5.826666666666667,6.75,4.8,0.9,0.8118295158016764
2010-11-01,22225.119402985074,21213.33582089552,1970.410447761194,100.36791044776119,3040.0529850746266,1.0,0.09701492537313433,0.014925373134328358,0.022388059701492536,0.07462686567164178,0.1865671641791045,0.07462686567164178,0.12686567164179105,0.022388059701492536,0.022388059701492536,0.022388059701492536,0.07462686567164178,0.03731343283582089,0.0,0.03731343283582089,0.029850746268656716,0.03731343283582089,0.0,0.03731343283582089,0.05223880597014925,0.029850746268656716,0.0,0.08955223880597014,0.1044776119402985,0.029850746268656716,0.7761194029850746,225.26065046905833,251.55,2.88,15.4,87.81666666666668,10.99111111111111,5.924444444444445,6.3,4.8,-0.1,0.0862812769629073
2010-12-01,21488.15068493151,20490.431506849316,1973.650684931507,100.06232876712329,3747.7369863013696,1.0,0.0547945205479452,0.00684931506849315,0.0136986301369863,0.10273972602739725,0.11643835616438356,0.0547945205479452,0.13013698630136986,0.04794520547945205,0.0684931506849315,0.03424657534246575,0.0684931506849315,0.00684931506849315,0.0,0.10273972602739725,0.03424657534246575,0.04794520547945205,0.0,0.06164383561643835,0.0273972602739726,0.02054794520547945,0.0,0.08904109589041095,0.18493150684931506,0.02054794520547945,0.7054794520547946,221.27637553395394,307.85,2.83,12.45,87.77333333333334,10.665555555555555,6.022222222222222,5.75,4.7,-1.2,0.4310344827586299
2011-01-01,20421.036036036036,19563.783783783783,1970.7567567567567,95.8,3548.861261261261,1.0,0.13513513513513514,0.009009009009009009,0.0,0.0990990990990991,0.13513513513513514,0.02702702702702703,0.06306306306306306,0.05405405405405406,0.04504504504504504,0.05405405405405406,0.08108108108108109,0.018018018018018018,0.0,0.04504504504504504,0.08108108108108109,0.02702702702702703,0.0,0.06306306306306306,0.06306306306306306,0.0,0.0,0.12612612612612611,0.15315315315315314,0.0,0.7207207207207207,219.84357793779944,313.34,2.76,12.01,87.73,10.34,6.12,5.55,4.7,0.8,-0.9728183118741018
2011-02-01,22365.046728971964,19125.140186915887,1976.5607476635514,100.44018691588785,3788.3887850467286,1.0,0.09345794392523364,0.0,0.009345794392523364,0.08411214953271028,0.16822429906542055,0.04672897196261682,0.06542056074766354,0.028037383177570093,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.028037383177570093,0.0,0.056074766355140186,0.07476635514018691,0.028037383177570093,0.0,0.04672897196261682,0.028037383177570093,0.07476635514018691,0.0,0.07476635514018691,0.1588785046728972,0.07476635514018691,0.6915887850467289,225.65390504428706,306.74,2.71,12.07,88.39,6.58,7.66,5.5,4.7,1.0,1.1557353366079104
2011-03-01,21536.033333333333,18526.133333333335,1973.2066666666667,97.096,3302.5086666666666,1.0,0.1,0.006666666666666667,0.02666666666666667,0.05333333333333334,0.19333333333333333,0.09333333333333334,0.10666666666666667,0.02,0.02,0.013333333333333334,0.06666666666666667,0.04,0.0,0.05333333333333334,0.04666666666666667,0.02,0.0,0.03333333333333333,0.07333333333333333,0.03333333333333333,0.0,0.10666666666666667,0.12,0.03333333333333333,0.74,226.7953420392114,380.43,2.57,9.32,87.4,4.74,9.06,5.25,4.7,0.4,1.0854041702370587
2011-04-01,21835.192708333332,18704.739583333332,1978.0625,98.79166666666667,3769.578125,1.0,0.09375,0.0,0.03125,0.036458333333333336,0.11458333333333333,0.052083333333333336,0.13020833333333334,0.020833333333333332,0.015625,0.046875,0.09895833333333333,0.020833333333333332,0.0,0.09895833333333333,0.06770833333333333,0.0625,0.0,0.057291666666666664,0.026041666666666668,0.026041666666666668,0.0,0.08333333333333333,0.22916666666666666,0.026041666666666668,0.6614583333333334,225.7996413092193,388.74,2.5,8.94,85.08,3.83,11.7,5.25,4.7,0.7,0.6499011020062229
2011-05-01,22842.829896907217,19392.835051546394,1973.2886597938145,102.36494845360825,3291.403608247423,1.0,0.08762886597938144,0.005154639175257732,0.02577319587628866,0.05154639175257732,0.14432989690721648,0.09278350515463918,0.07216494845360824,0.041237113402061855,0.041237113402061855,0.020618556701030927,0.07216494845360824,0.03608247422680412,0.0,0.07731958762886598,0.07731958762886598,0.02577319587628866,0.0,0.06701030927835051,0.020618556701030927,0.041237113402061855,0.0,0.08762886597938144,0.18041237113402062,0.041237113402061855,0.6907216494845361,228.03636909174668,374.02,2.41,9.05,84.9511111111111,3.7744444444444447,11.755555555555555,5.25,4.7,2.7,0.7299270072992803
2011-06-01,23303.623376623378,19105.714285714286,1977.1991341991343,100.59177489177489,3873.2238095238095,1.0,0.08225108225108226,0.0,0.004329004329004329,0.06060606060606061,0.16883116883116883,0.08225108225108226,0.05627705627705628,0.012987012987012988,0.030303030303030304,0.05627705627705628,0.0735930735930736,0.030303030303030304,0.0,0.1038961038961039,0.047619047619047616,0.06926406926406926,0.0,0.06493506493506493,0.030303030303030304,0.025974025974025976,0.0,0.09523809523809523,0.22077922077922077,0.025974025974025976,0.658008658008658,235.49862502061876,375.77,2.36,8.83,84.82222222222222,3.718888888888889,11.81111111111111,5.25,4.3,0.5,0.5295429208472591
2011-07-01,22813.64245810056,18898.659217877095,1972.1284916201118,100.49944134078213,3659.3854748603353,1.0,0.0893854748603352,0.0,0.0111731843575419,0.09497206703910614,0.18435754189944134,0.07262569832402235,0.0670391061452514,0.01675977653631285,0.05027932960893855,0.0335195530726257,0.0670391061452514,0.027932960893854747,0.0,0.09497206703910614,0.0446927374301676,0.0335195530726257,0.0,0.0446927374301676,0.05027932960893855,0.01675977653631285,0.0,0.09497206703910614,0.17318435754189945,0.01675977653631285,0.7150837988826816,231.54281546228847,381.8,2.26,8.44,84.69333333333333,3.6633333333333336,11.866666666666665,5.25,4.3,-0.1,-0.2217909620182978
2011-08-01,22461.796296296296,18590.23148148148,1974.513888888889,98.4449074074074,3307.4375,1.0,0.11574074074074074,0.0,0.018518518518518517,0.05092592592592592,0.14814814814814814,0.046296296296296294,0.06944444444444445,0.032407407407407406,0.032407407407407406,0.046296296296296294,0.07407407407407407,0.046296296296296294,0.0,0.08333333333333333,0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.05092592592592592,0.037037037037037035,0.0,0.125,0.1574074074074074,0.037037037037037035,0.6805555555555556,235.9093026925256,410.05,2.17,7.6,84.56444444444445,3.6077777777777778,11.92222222222222,5.25,4.3,0.3,0.3612114476243322
2011-09-01,22980.94979079498,18585.10460251046,1974.6903765690377,100.33305439330543,3423.3794979079494,1.0,0.11297071129707113,0.0,0.012552301255230125,0.03765690376569038,0.1589958158995816,0.04602510460251046,0.06694560669456066,0.029288702928870293,0.05439330543933055,0.03765690376569038,0.08368200836820083,0.04184100418410042,0.0,0.0794979079497908,0.058577405857740586,0.029288702928870293,0.0,0.06276150627615062,0.04184100418410042,0.04602510460251046,0.0,0.10460251046025104,0.16736401673640167,0.04602510460251046,0.6820083682008368,235.66665301791113,361.16,2.07,8.36,84.43555555555555,3.5522222222222224,11.977777777777778,5.25,4.3,1.3,0.7475083056478482
2011-10-01,23461.752252252252,18559.45945945946,1973.599099099099,99.01126126126127,3719.9486486486485,1.0,0.08558558558558559,0.0045045045045045045,0.0045045045045045045,0.07207207207207207,0.13513513513513514,0.0945945945945946,0.07207207207207207,0.036036036036036036,0.036036036036036036,0.03153153153153153,0.0945945945945946,0.03153153153153153,0.0,0.08558558558558559,0.05855855855855856,0.05405405405405406,0.0,0.05855855855855856,0.02252252252252252,0.02252252252252252,0.0,0.08108108108108109,0.1981981981981982,0.02252252252252252,0.6981981981981982,241.0564592401368,339.97,1.99,8.66,84.30666666666667,3.4966666666666666,12.033333333333333,5.25,4.3,1.0,0.3022808463863713
2011-11-01,23830.83253588517,18835.215311004784,1973.6028708133972,101.2334928229665,4187.834449760766,1.0,0.07177033492822966,0.009569377990430622,0.009569377990430622,0.08133971291866028,0.18660287081339713,0.0861244019138756,0.06220095693779904,0.028708133971291867,0.06220095693779904,0.023923444976076555,0.07177033492822966,0.028708133971291867,0.0,0.09090909090909091,0.0430622009569378,0.04784688995215311,0.0,0.05741626794258373,0.028708133971291867,0.009569377990430622,0.0,0.0861244019138756,0.18181818181818182,0.009569377990430622,0.722488038277512,241.7218169037727,383.0,1.99,7.7,84.17777777777778,3.4411111111111112,12.088888888888889,5.4,3.9,0.0,-0.1643835616438438
2011-12-01,24203.58108108108,18735.54054054054,1975.2522522522522,102.03918918918919,3500.1175675675677,1.0,0.09009009009009009,0.0045045045045045045,0.013513513513513514,0.06756756756756757,0.12162162162162163,0.06756756756756757,0.05855855855855856,0.02252252252252252,0.05855855855855856,0.04054054054054054,0.0945945945945946,0.02252252252252252,0.0,0.09009009009009009,0.036036036036036036,0.06306306306306306,0.0,0.09009009009009009,0.04504504504504504,0.013513513513513514,0.0,0.13513513513513514,0.1891891891891892,0.013513513513513514,0.6621621621621622,241.17606872676598,394.25,1.99,7.48,84.0488888888889,3.3855555555555554,12.144444444444444,5.25,3.9,0.9,0.3567508232711347
2012-01-01,24054.766169154227,18281.044776119405,1978.960199004975,98.11393034825872,3753.139800995025,1.0,0.1044776119402985,0.0,0.004975124378109453,0.05970149253731343,0.08955223880597014,0.05970149253731343,0.06965174129353234,0.03482587064676617,0.05970149253731343,0.05970149253731343,0.06467661691542288,0.03482587064676617,0.0,0.11940298507462686,0.024875621890547265,0.03980099502487562,0.0,0.06965174129353234,0.07462686567164178,0.029850746268656716,0.0,0.14427860696517414,0.18407960199004975,0.029850746268656716,0.6417910447761194,247.72543587082603,433.24,1.99,6.72,83.92,3.33,12.2,5.4,3.9,0.2,0.0546896363139204
2012-02-01,23000.197674418603,19919.883720930233,1974.4651162790697,98.02499999999999,3867.673255813954,1.0,0.10465116279069768,0.011627906976744186,0.005813953488372093,0.046511627906976744,0.1511627906976744,0.0872093023255814,0.08139534883720931,0.029069767441860465,0.040697674418604654,0.040697674418604654,0.08139534883720931,0.011627906976744186,0.0,0.05232558139534884,0.06395348837209303,0.03488372093023256,0.0,0.09302325581395349,0.03488372093023256,0.029069767441860465,0.0,0.12790697674418605,0.1511627906976744,0.029069767441860465,0.6918604651162791,240.89783552113641,401.09,1.99,7.21,83.91,3.43,11.85,5.4,3.9,-0.2,1.4211533205794158
2012-03-01,23376.50731707317,19552.975609756097,1973.4829268292683,97.2390243902439,3936.6014634146345,1.0,0.11219512195121951,0.004878048780487805,0.00975609756097561,0.08780487804878048,0.0975609756097561,0.05365853658536585,0.05853658536585366,0.06341463414634146,0.04878048780487805,0.06829268292682927,0.07804878048780488,0.01951219512195122,0.0,0.07317073170731707,0.05365853658536585,0.03902439024390244,0.0,0.07317073170731707,0.03902439024390244,0.01951219512195122,0.0,0.11219512195121951,0.16585365853658537,0.01951219512195122,0.7024390243902439,245.12358357016015,368.65,1.98,7.85,82.2,3.08,12.45,5.4,3.75,1.2,1.2934518997574695
2012-04-01,23937.875598086124,19953.923444976077,1974.3444976076555,98.7531100478469,3219.9636363636364,1.0,0.10526315789473684,0.0,0.004784688995215311,0.09090909090909091,0.13875598086124402,0.07177033492822966,0.04784688995215311,0.03827751196172249,0.028708133971291867,0.05263157894736842,0.07655502392344497,0.019138755980861243,0.0,0.11004784688995216,0.08133971291866028,0.03827751196172249,0.0,0.05741626794258373,0.019138755980861243,0.019138755980861243,0.0,0.07655502392344497,0.22966507177033493,0.019138755980861243,0.6746411483253588,246.9919463538178,397.73,1.89,7.04,82.48,2.69,12.31,5.4,3.75,-0.3,0.7448789571694592
2012-05-01,24103.649484536083,20312.01030927835,1976.9278350515465,101.02938144329897,3644.776288659794,1.0,0.08762886597938144,0.0,0.020618556701030927,0.030927835051546393,0.10824742268041238,0.08762886597938144,0.04639175257731959,0.05154639175257732,0.030927835051546393,0.05154639175257732,0.05670103092783505,0.015463917525773196,0.0,0.0979381443298969,0.061855670103092786,0.09278350515463918,0.0,0.10309278350515463,0.04639175257731959,0.010309278350515464,0.0,0.14948453608247422,0.25257731958762886,0.010309278350515464,0.5876288659793815,245.1520410249474,415.87,1.93,6.83,82.37111111111112,2.6666666666666665,12.284444444444444,5.65,3.75,0.3,-0.0792183786638478
2012-06-01,24262.98884758364,19704.944237918215,1975.910780669145,97.55910780669146,3554.5940520446097,1.0,0.11524163568773234,0.0,0.01486988847583643,0.05204460966542751,0.10408921933085502,0.05204460966542751,0.06691449814126393,0.040892193308550186,0.06319702602230483,0.04460966542750929,0.048327137546468404,0.02973977695167286,0.0,0.11524163568773234,0.05947955390334572,0.06691449814126393,0.0,0.07063197026022305,0.03717472118959108,0.01858736059479554,0.0,0.10780669144981413,0.241635687732342,0.01858736059479554,0.6319702602230484,253.76813434886571,444.4,1.84,6.25,82.26222222222222,2.643333333333333,12.258888888888889,5.65,3.75,1.5,0.6078224101479845
2012-07-01,25538.396,20175.2,1974.68,100.2228,3241.5148,1.0,0.148,0.0,0.008,0.072,0.128,0.088,0.032,0.044,0.056,0.036,0.06,0.012,0.0,0.104,0.036,0.04,0.0,0.072,0.06,0.004,0.0,0.132,0.18,0.004,0.684,256.559346664019,378.18,1.81,7.26,82.15333333333334,2.62,12.233333333333334,6.15,3.75,0.9,-0.9981612818492304
2012-08-01,24546.008510638298,19715.31914893617,1971.9106382978723,98.9459574468085,3285.7782978723403,1.0,0.13617021276595745,0.0,0.01276595744680851,0.06382978723404255,0.12340425531914893,0.09787234042553192,0.06382978723404255,0.03404255319148936,0.02127659574468085,0.05531914893617021,0.0851063829787234,0.00851063829787234,0.0,0.09361702127659574,0.05531914893617021,0.029787234042553193,0.0,0.04680851063829787,0.04680851063829787,0.02553191489361702,0.0,0.09361702127659574,0.17872340425531916,0.02553191489361702,0.7021276595744681,252.55866543183413,424.64,1.7,6.16,82.04444444444445,2.5966666666666667,12.207777777777778,6.4,3.75,-0.2,-0.0795967100026384
2012-09-01,23978.134146341465,19433.983739837397,1974.3048780487804,95.64186991869919,3947.4325203252033,1.0,0.0975609756097561,0.0040650406504065045,0.016260162601626018,0.08130081300813008,0.14634146341463414,0.07317073170731707,0.07317073170731707,0.04065040650406504,0.04878048780487805,0.056910569105691054,0.06910569105691057,0.028455284552845527,0.0,0.07723577235772358,0.036585365853658534,0.032520325203252036,0.0,0.056910569105691054,0.036585365853658534,0.024390243902439025,0.0,0.09349593495934959,0.14634146341463414,0.024390243902439025,0.7357723577235772,253.69881152577906,370.2,1.63,6.96,81.93555555555555,2.5733333333333333,12.182222222222222,6.4,3.75,0.7,0.982474774296338
2012-10-01,23091.68401486989,18826.20817843866,1971.6208178438662,91.0085501858736,3501.9739776951674,1.0,0.137546468401487,0.0037174721189591076,0.007434944237918215,0.05204460966542751,0.16356877323420074,0.05204460966542751,0.04460966542750929,0.03717472118959108,0.040892193308550186,0.05204460966542751,0.09665427509293681,0.026022304832713755,0.0,0.05947955390334572,0.02973977695167286,0.026022304832713755,0.0,0.10408921933085502,0.05947955390334572,0.007434944237918215,0.0,0.16356877323420074,0.11524163568773234,0.007434944237918215,0.7137546468401487,258.6372918802844,468.97,1.61,5.48,81.82666666666667,2.55,12.156666666666666,6.4,3.75,0.9,0.4733105443071261
2012-11-01,23835.226229508196,19458.688524590165,1976.8688524590164,94.26491803278688,4381.901639344263,1.0,0.12459016393442623,0.006557377049180328,0.006557377049180328,0.03934426229508197,0.13114754098360656,0.06885245901639345,0.06229508196721312,0.036065573770491806,0.08524590163934426,0.05901639344262295,0.07540983606557378,0.03934426229508197,0.0,0.05245901639344262,0.04918032786885246,0.03278688524590164,0.0,0.05901639344262295,0.05901639344262295,0.013114754098360656,0.0,0.1180327868852459,0.13442622950819672,0.013114754098360656,0.7344262295081967,257.0456930470603,473.1,1.55,5.31,81.71777777777778,2.5266666666666664,12.131111111111112,6.4,3.75,0.4,0.3663962313530389
2012-12-01,25309.756457564577,20575.239852398525,1973.6531365313654,100.0719557195572,3786.810701107011,1.0,0.1033210332103321,0.0036900369003690036,0.007380073800738007,0.05904059040590406,0.14760147601476015,0.09225092250922509,0.04797047970479705,0.05166051660516605,0.06273062730627306,0.04797047970479705,0.07011070110701106,0.02214022140221402,0.0,0.09225092250922509,0.04059040590405904,0.01845018450184502,0.0,0.05904059040590406,0.05166051660516605,0.02214022140221402,0.0,0.11070110701107011,0.15129151291512916,0.02214022140221402,0.7158671586715867,257.95234334461225,431.43,1.48,5.52,81.60888888888888,2.5033333333333334,12.105555555555556,6.4,3.75,0.4,-0.0521512385919131
2013-01-01,24456.951219512193,20780.08130081301,1971.9756097560976,96.71585365853657,3280.6243902439023,1.0,0.15447154471544716,0.0,0.016260162601626018,0.036585365853658534,0.14634146341463414,0.08130081300813008,0.07317073170731707,0.032520325203252036,0.024390243902439025,0.06504065040650407,0.06910569105691057,0.012195121951219513,0.0,0.06910569105691057,0.06097560975609756,0.036585365853658534,0.0,0.052845528455284556,0.052845528455284556,0.016260162601626018,0.0,0.10569105691056911,0.16666666666666666,0.016260162601626018,0.7113821138211383,258.5088660589433,497.83,1.41,4.57,81.5,2.48,12.08,6.75,3.75,-0.3,0.208713801200111
2013-02-01,24120.715025906735,21346.968911917098,1977.2020725388602,96.9119170984456,4060.7512953367877,1.0,0.07253886010362694,0.0051813471502590676,0.015544041450777202,0.07772020725388601,0.10362694300518134,0.07772020725388601,0.07253886010362694,0.05181347150259067,0.05699481865284974,0.08808290155440414,0.06217616580310881,0.05181347150259067,0.0,0.04145077720207254,0.05699481865284974,0.04145077720207254,0.0,0.05699481865284974,0.046632124352331605,0.02072538860103627,0.0,0.10362694300518134,0.13989637305699482,0.02072538860103627,0.7357512953367875,258.33295713735987,455.28,1.37,4.86,80.0,2.17,12.05,6.75,3.75,0.2,2.0307211663629143
2013-03-01,25823.40336134454,22305.504201680673,1973.689075630252,100.19495798319328,3186.280672268908,1.0,0.13445378151260504,0.0,0.012605042016806723,0.06722689075630252,0.12184873949579832,0.10084033613445378,0.029411764705882353,0.046218487394957986,0.029411764705882353,0.03361344537815126,0.07983193277310924,0.01680672268907563,0.0,0.09243697478991597,0.03361344537815126,0.04201680672268908,0.0,0.06722689075630252,0.05042016806722689,0.04201680672268908,0.0,0.11764705882352941,0.16806722689075632,0.04201680672268908,0.6722689075630253,263.2823505330089,419.6,1.43,5.4,78.82,2.04,12.2,6.75,3.5,0.0,0.1531002806838488
2013-04-01,26119.9125,22263.291666666668,1976.725,104.29791666666667,3554.3854166666665,1.0,0.09583333333333334,0.004166666666666667,0.004166666666666667,0.07083333333333333,0.11666666666666667,0.058333333333333334,0.041666666666666664,0.041666666666666664,0.0375,0.0625,0.10833333333333334,0.025,0.0,0.05,0.0625,0.0625,0.0,0.1,0.03333333333333333,0.025,0.0,0.13333333333333333,0.175,0.025,0.6666666666666666,254.824510498809,441.39,1.48,5.25,77.76,1.18,12.98,6.75,3.5,0.7,-0.1273885350318471
2013-05-01,25820.264,21140.4,1981.048,97.01639999999999,3719.7692,1.0,0.076,0.004,0.012,0.04,0.124,0.052,0.06,0.04,0.084,0.028,0.084,0.048,0.0,0.064,0.044,0.092,0.0,0.068,0.072,0.008,0.0,0.14,0.2,0.008,0.652,270.1160118412408,456.79,1.5,5.13,77.78111111111112,1.15,13.014444444444445,6.75,3.5,1.3,-0.1785714285714279
2013-06-01,26539.409677419353,22445.548387096773,1976.141935483871,101.2132258064516,3457.3870967741937,1.0,0.12580645161290321,0.0032258064516129032,0.0032258064516129032,0.06451612903225806,0.1064516129032258,0.06774193548387097,0.07419354838709677,0.02903225806451613,0.05806451612903226,0.02903225806451613,0.0935483870967742,0.01935483870967742,0.0032258064516129032,0.08709677419354839,0.04838709677419355,0.054838709677419356,0.0,0.08387096774193549,0.025806451612903226,0.02258064516129032,0.0,0.10967741935483871,0.19032258064516128,0.02258064516129032,0.6774193548387096,268.00192344798586,428.56,1.45,5.34,77.80222222222223,1.1199999999999999,13.04888888888889,6.75,3.5,1.8,0.587784308714534
