date,kaupverd,fasteignamat,byggar,einflm,lod_flm,fullbuid,postnr_101.0,postnr_102.0,postnr_103.0,postnr_104.0,postnr_105.0,postnr_107.0,postnr_108.0,postnr_109.0,postnr_110.0,postnr_111.0,postnr_112.0,postnr_113.0,postnr_116.0,postnr_161.0,postnr_162.0,postnr_200.0,postnr_201.0,postnr_203.0,postnr_206.0,postnr_220.0,postnr_221.0,postnr_270.0,postnr_271.0,sveitarfelag_Hafnarfjarðarkaupstaður,sveitarfelag_Kópavogsbær,sveitarfelag_Mosfellsbær,sveitarfelag_Reykjavíkurborg,verd_m2,fjöldi_kaupsamninga,auglyst_serbyli,solutimi,Verðtryggð lán,erlend_lan,Óverðtryggð lán,overdtryggt,verdtryggt,visitala_rvk_%,verdbolga_%
2012-04-01,49849.21875,42856.25,1974.71875,208.953125,1513.2125,1.0,0.0625,0.03125,0.0,0.0,0.0,0.0,0.15625,0.15625,0.03125,0.0,0.21875,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.03125,0.0,0.125,0.1875,0.03125,0.65625,245.48725621354885,397.73,0.91,7.04,82.48,2.69,12.31,5.4,3.75,-0.3,0.7448789571694592
2012-05-01,42548.05405405405,35801.08108108108,1981.8918918918919,185.0810810810811,1278.8351351351353,1.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.13513513513513514,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.0,0.08108108108108109,0.05405405405405406,0.16216216216216217,0.0,0.13513513513513514,0.13513513513513514,0.16216216216216217,0.5675675675675675,231.3226020110742,415.87,0.91,6.83,82.37111111111112,2.6666666666666665,12.284444444444444,5.65,3.75,0.3,-0.0792183786638478
2012-06-01,44850.03636363636,38988.72727272727,1974.3454545454545,191.85999999999999,1371.3418181818183,1.0,0.07272727272727272,0.0,0.0,0.05454545454545454,0.03636363636363636,0.01818181818181818,0.07272727272727272,0.12727272727272726,0.10909090909090909,0.01818181818181818,0.12727272727272726,0.01818181818181818,0.0,0.0,0.0,0.05454545454545454,0.07272727272727272,0.0,0.0,0.09090909090909091,0.05454545454545454,0.07272727272727272,0.0,0.14545454545454545,0.12727272727272726,0.07272727272727272,0.6545454545454545,239.3829004440673,444.4,0.93,6.25,82.26222222222222,2.643333333333333,12.258888888888889,5.65,3.75,1.5,0.6078224101479845
2012-07-01,48807.333333333336,40290.833333333336,1971.6666666666667,196.63541666666666,1658.1833333333334,1.0,0.0625,0.041666666666666664,0.0,0.10416666666666667,0.0625,0.041666666666666664,0.16666666666666666,0.0625,0.0,0.0,0.14583333333333334,0.020833333333333332,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0625,0.10416666666666667,0.0,0.14583333333333334,0.041666666666666664,0.10416666666666667,0.7083333333333334,255.10898379089522,378.18,0.94,7.26,82.15333333333334,2.62,12.233333333333334,6.15,3.75,0.9,-0.9981612818492304
2012-08-01,44362.16216216216,38420.27027027027,1973.162162162162,190.12972972972975,2148.7702702702704,1.0,0.02702702702702703,0.02702702702702703,0.0,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.2972972972972973,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.05405405405405406,0.10810810810810811,0.0,0.0,0.16216216216216217,0.10810810810810811,0.0,0.7297297297297297,237.5104108870467,424.64,0.92,6.16,82.04444444444445,2.5966666666666667,12.207777777777778,6.4,3.75,-0.2,-0.0795967100026384
2012-09-01,46353.75675675676,39095.94594594595,1982.054054054054,196.36216216216215,1108.954054054054,1.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.10810810810810811,0.13513513513513514,0.02702702702702703,0.0,0.02702702702702703,0.16216216216216217,0.05405405405405406,0.0,0.1891891891891892,0.2702702702702703,0.05405405405405406,0.4864864864864865,235.6702268377602,370.2,0.95,6.96,81.93555555555555,2.5733333333333333,12.182222222222222,6.4,3.75,0.7,0.982474774296338
2012-10-01,45216.666666666664,38736.11111111111,1977.6944444444443,203.25,968.1555555555556,1.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,0.2777777777777778,0.027777777777777776,0.05555555555555555,0.0,0.027777777777777776,0.05555555555555555,0.1388888888888889,0.0,0.08333333333333333,0.3611111111111111,0.1388888888888889,0.4166666666666667,224.57000690532726,468.97,0.96,5.48,81.82666666666667,2.55,12.156666666666666,6.4,3.75,0.9,0.4733105443071261
2012-11-01,44510.47619047619,38248.4126984127,1978.063492063492,183.56507936507938,1734.2920634920633,1.0,0.09523809523809523,0.015873015873015872,0.0,0.047619047619047616,0.0,0.015873015873015872,0.09523809523809523,0.047619047619047616,0.06349206349206349,0.015873015873015872,0.1111111111111111,0.047619047619047616,0.015873015873015872,0.0,0.0,0.14285714285714285,0.06349206349206349,0.031746031746031744,0.0,0.047619047619047616,0.07936507936507936,0.06349206349206349,0.0,0.12698412698412698,0.23809523809523808,0.06349206349206349,0.5714285714285714,246.0274859257839,473.1,0.96,5.31,81.71777777777778,2.5266666666666664,12.131111111111112,6.4,3.75,0.4,0.3663962313530389
2012-12-01,44086.36363636364,38075.0,1979.340909090909,193.3931818181818,1853.9431818181818,1.0,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.11363636363636363,0.022727272727272728,0.0,0.0,0.0,0.20454545454545456,0.022727272727272728,0.09090909090909091,0.0,0.09090909090909091,0.022727272727272728,0.13636363636363635,0.0,0.11363636363636363,0.3181818181818182,0.13636363636363635,0.4318181818181818,232.99602531238722,431.43,0.91,5.52,81.60888888888888,2.5033333333333334,12.105555555555556,6.4,3.75,0.4,-0.0521512385919131
2013-01-01,47447.5,41983.75,1982.275,200.3375,1920.0425,1.0,0.0,0.0,0.0,0.05,0.025,0.05,0.075,0.075,0.025,0.075,0.15,0.0,0.025,0.0,0.0,0.125,0.05,0.05,0.0,0.075,0.075,0.075,0.0,0.15,0.225,0.075,0.55,238.98519527719336,497.83,0.86,4.57,81.5,2.48,12.08,6.75,3.75,-0.3,0.208713801200111
2013-02-01,46505.555555555555,43288.88888888889,1975.8055555555557,198.39166666666668,2131.4055555555556,1.0,0.08333333333333333,0.0,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.16666666666666666,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.027777777777777776,0.0,0.0,0.16666666666666666,0.1388888888888889,0.027777777777777776,0.0,0.3055555555555556,0.1388888888888889,0.027777777777777776,0.5277777777777778,237.84792871631103,455.28,0.85,4.86,80.0,2.17,12.05,6.75,3.75,0.2,2.0307211663629143
2013-03-01,45802.79069767442,42719.767441860466,1981.0232558139535,193.9860465116279,1495.6953488372094,1.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.09302325581395349,0.06976744186046512,0.11627906976744186,0.0,0.0,0.0,0.0,0.16279069767441862,0.09302325581395349,0.06976744186046512,0.0,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.0,0.13953488372093023,0.32558139534883723,0.06976744186046512,0.46511627906976744,241.26393547007456,419.6,0.84,5.4,78.82,2.04,12.2,6.75,3.5,0.0,0.1531002806838488
2013-04-01,51828.88888888889,47781.11111111111,1983.8666666666666,223.83333333333334,1913.468888888889,1.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.15555555555555556,0.13333333333333333,0.0,0.022222222222222223,0.15555555555555556,0.022222222222222223,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.5333333333333333,234.41392376637296,441.39,0.84,5.25,77.76,1.18,12.98,6.75,3.5,0.7,-0.1273885350318471
2013-05-01,46194.729166666664,42939.583333333336,1984.3958333333333,190.975,1242.8291666666667,1.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.125,0.0625,0.08333333333333333,0.0,0.16666666666666666,0.020833333333333332,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.125,0.08333333333333333,0.10416666666666667,0.0,0.20833333333333334,0.125,0.10416666666666667,0.5625,242.27862975024354,456.79,0.84,5.13,77.78111111111112,1.15,13.014444444444445,6.75,3.5,1.3,-0.1785714285714279
2013-06-01,49864.545454545456,44866.36363636364,1976.6545454545455,198.78363636363636,1863.2872727272727,1.0,0.05454545454545454,0.03636363636363636,0.0,0.01818181818181818,0.0,0.01818181818181818,0.12727272727272726,0.07272727272727272,0.10909090909090909,0.01818181818181818,0.03636363636363636,0.0,0.0,0.0,0.0,0.12727272727272726,0.01818181818181818,0.05454545454545454,0.0,0.09090909090909091,0.14545454545454545,0.07272727272727272,0.0,0.23636363636363636,0.2,0.07272727272727272,0.4909090909090909,257.1297826344786,428.56,0.84,5.34,77.80222222222223,1.1199999999999999,13.04888888888889,6.75,3.5,1.8,0.587784308714534
2013-07-01,48152.5,41481.25,1976.1607142857142,193.22142857142856,2259.0125,1.0,0.07142857142857142,0.0,0.017857142857142856,0.017857142857142856,0.05357142857142857,0.0,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.05357142857142857,0.07142857142857142,0.05357142857142857,0.0,0.0,0.0,0.125,0.03571428571428571,0.017857142857142856,0.0,0.07142857142857142,0.03571428571428571,0.125,0.0,0.10714285714285714,0.17857142857142858,0.125,0.5892857142857143,254.2694442448451,461.09,0.82,4.68,77.82333333333334,1.0899999999999999,13.083333333333334,6.75,3.5,0.7,-0.6097560975609873
2013-08-01,45625.739130434784,40971.3768115942,1982.304347826087,184.60434782608698,2182.7884057971014,1.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.0,0.0,0.15942028985507245,0.043478260869565216,0.07246376811594203,0.043478260869565216,0.14492753623188406,0.014492753623188406,0.0,0.0,0.0,0.08695652173913043,0.0,0.057971014492753624,0.0,0.057971014492753624,0.10144927536231885,0.11594202898550725,0.014492753623188406,0.15942028985507245,0.14492753623188406,0.13043478260869565,0.5652173913043478,252.98497013281025,471.38,0.81,4.34,77.84444444444445,1.06,13.117777777777778,6.75,3.5,-0.1,0.3578732106339632
2013-09-01,45377.56756756757,39390.81081081081,1969.918918918919,181.98378378378376,1042.3432432432433,1.0,0.05405405405405406,0.0,0.0,0.05405405405405406,0.02702702702702703,0.0,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.0,0.1891891891891892,0.13513513513513514,0.05405405405405406,0.0,0.32432432432432434,0.1891891891891892,0.05405405405405406,0.43243243243243246,254.72329880790758,427.12,0.85,4.59,77.86555555555556,1.03,13.152222222222221,6.75,3.5,0.9,0.4075394803871646
2013-10-01,44430.735849056604,40324.52830188679,1978.4528301886792,195.76603773584907,1763.5037735849055,1.0,0.018867924528301886,0.018867924528301886,0.0,0.018867924528301886,0.018867924528301886,0.0,0.05660377358490566,0.18867924528301888,0.09433962264150944,0.018867924528301886,0.05660377358490566,0.03773584905660377,0.0,0.0,0.0,0.11320754716981132,0.05660377358490566,0.0,0.0,0.20754716981132076,0.09433962264150944,0.0,0.0,0.3018867924528302,0.16981132075471697,0.0,0.5283018867924528,237.37660674561153,474.43,0.88,4.24,77.88666666666667,1.0,13.186666666666666,6.75,3.5,1.6,-0.1268391679350555
2013-11-01,49375.0,44246.25,1973.375,199.8075,1861.2724999999998,1.0,0.05,0.075,0.0,0.0,0.05,0.025,0.15,0.05,0.1,0.0,0.05,0.025,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.05,0.0,0.075,0.0,0.05,0.3,0.075,0.575,253.3548958653254,416.17,0.91,5.1,77.90777777777778,0.97,13.22111111111111,6.75,3.5,0.3,0.2032004064008052
2013-12-01,45665.0,40428.0,1977.525,192.23499999999999,1230.935,1.0,0.025,0.0,0.0,0.0,0.0,0.0,0.1,0.075,0.075,0.05,0.05,0.025,0.0,0.0,0.0,0.175,0.025,0.025,0.0,0.175,0.15,0.05,0.0,0.325,0.225,0.05,0.4,244.4432715548027,495.83,0.87,4.05,77.92888888888889,0.9400000000000001,13.255555555555555,6.75,3.5,-0.5,0.3295310519645156
2014-01-01,46791.818181818184,42302.72727272727,1978.2181818181818,194.42363636363635,1703.1145454545456,1.0,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.0,0.03636363636363636,0.10909090909090909,0.09090909090909091,0.05454545454545454,0.03636363636363636,0.10909090909090909,0.03636363636363636,0.0,0.0,0.0,0.2,0.03636363636363636,0.01818181818181818,0.0,0.05454545454545454,0.03636363636363636,0.12727272727272726,0.0,0.09090909090909091,0.2545454545454545,0.12727272727272726,0.5272727272727272,246.60145690698204,445.77,0.8,4.1,77.95,0.91,13.29,6.75,3.5,0.3,-1.0864072764022237
2014-02-01,51805.1724137931,47287.93103448276,1979.9655172413793,197.21379310344827,1808.2310344827586,1.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.1724137931034483,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.1724137931034483,0.10344827586206896,0.06896551724137931,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0.3448275862068966,0.034482758620689655,0.5172413793103449,271.17613756634825,485.44,0.8,3.78,77.5,0.95,13.32,6.75,3.5,1.4,0.8684546615580935
2014-03-01,45481.59090909091,40364.77272727273,1977.4545454545455,182.02727272727273,1820.6136363636363,1.0,0.0,0.022727272727272728,0.0,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.06818181818181818,0.0,0.06818181818181818,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.0,0.0,0.11363636363636363,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.09090909090909091,0.11363636363636363,0.0,0.22727272727272727,0.20454545454545456,0.11363636363636363,0.45454545454545453,256.9594351919202,488.13,0.79,3.79,75.49,0.85,13.19,6.75,3.5,2.2,0.2279057989364563
2014-04-01,49970.621212121216,44204.545454545456,1975.4848484848485,200.2712121212121,1372.368181818182,1.0,0.06060606060606061,0.0,0.0,0.030303030303030304,0.045454545454545456,0.030303030303030304,0.06060606060606061,0.07575757575757576,0.045454545454545456,0.015151515151515152,0.06060606060606061,0.015151515151515152,0.0,0.0,0.0,0.21212121212121213,0.045454545454545456,0.0,0.0,0.16666666666666666,0.10606060606060606,0.030303030303030304,0.0,0.2727272727272727,0.25757575757575757,0.030303030303030304,0.4393939393939394,254.10287115390395,491.65,0.79,3.94,72.73,0.72,13.09,6.75,3.5,0.7,0.050530570995444
2014-05-01,53333.69565217391,46397.82608695652,1978.9347826086957,205.1891304347826,1241.9739130434784,1.0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.06521739130434782,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.0,0.0,0.0,0.0,0.15217391304347827,0.13043478260869565,0.021739130434782608,0.0,0.13043478260869565,0.10869565217391304,0.043478260869565216,0.0,0.2391304347826087,0.30434782608695654,0.043478260869565216,0.41304347826086957,265.26444248541804,519.07,0.78,3.93,72.22777777777777,0.7155555555555555,13.027777777777777,6.75,3.5,-0.1,-0.0757575757575734
2014-06-01,48189.903225806454,42428.22580645161,1972.6935483870968,191.83548387096772,1090.3887096774195,1.0,0.0967741935483871,0.0,0.016129032258064516,0.0,0.016129032258064516,0.016129032258064516,0.11290322580645161,0.0967741935483871,0.06451612903225806,0.04838709677419355,0.08064516129032258,0.0,0.016129032258064516,0.0,0.0,0.04838709677419355,0.0967741935483871,0.0,0.0,0.12903225806451613,0.04838709677419355,0.11290322580645161,0.0,0.1774193548387097,0.14516129032258066,0.11290322580645161,0.5645161290322581,260.5126278931839,463.83,0.8,4.89,71.72555555555556,0.7111111111111111,12.965555555555556,6.75,3.5,-0.8,0.4801617386909429
2014-07-01,50131.25,44336.71875,1977.6875,197.0390625,1857.525,1.0,0.0625,0.0,0.0,0.03125,0.03125,0.015625,0.09375,0.09375,0.03125,0.0625,0.0625,0.015625,0.0,0.0,0.0,0.078125,0.125,0.03125,0.0,0.109375,0.078125,0.078125,0.0,0.1875,0.234375,0.078125,0.5,259.4159327554637,527.08,0.79,4.29,71.22333333333333,0.7066666666666667,12.903333333333332,6.75,3.5,0.3,-0.2263581488933685
2014-08-01,48433.730158730155,42434.920634920636,1978.2222222222222,187.45396825396827,1665.1746031746031,1.0,0.047619047619047616,0.015873015873015872,0.0,0.015873015873015872,0.0,0.031746031746031744,0.1111111111111111,0.07936507936507936,0.06349206349206349,0.031746031746031744,0.1111111111111111,0.031746031746031744,0.015873015873015872,0.0,0.0,0.06349206349206349,0.031746031746031744,0.015873015873015872,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,261.6291197480854,471.12,0.77,4.68,70.72111111111111,0.7022222222222222,12.841111111111111,6.75,3.5,2.6,0.1764557600201666
2014-09-01,49386.27450980392,45125.490196078434,1983.4117647058824,202.30392156862746,1683.5901960784315,1.0,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.0,0.11764705882352941,0.0196078431372549,0.0784313725490196,0.0,0.0784313725490196,0.09803921568627451,0.13725490196078433,0.0,0.17647058823529413,0.21568627450980393,0.13725490196078433,0.47058823529411764,247.59403911028602,477.2,0.79,4.71,70.21888888888888,0.6977777777777778,12.778888888888888,6.75,3.5,0.1,-0.4277805737292417
2014-10-01,49302.12765957447,43357.44680851064,1980.4255319148936,191.04042553191488,886.4872340425533,1.0,0.0425531914893617,0.02127659574468085,0.0,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.0425531914893617,0.0,0.19148936170212766,0.0,0.0,0.0,0.0,0.1276595744680851,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.14893617021276595,0.0,0.10638297872340426,0.23404255319148937,0.14893617021276595,0.5106382978723404,263.8938919645774,485.97,0.79,4.64,69.71666666666667,0.6933333333333334,12.716666666666667,6.75,3.5,0.0,0.0252716704574273
2014-11-01,51278.333333333336,44934.166666666664,1976.8,207.175,1672.105,1.0,0.05,0.0,0.0,0.016666666666666666,0.05,0.016666666666666666,0.11666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.016666666666666666,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.5333333333333333,252.22006937941282,493.84,0.79,4.68,69.21444444444444,0.6888888888888889,12.654444444444444,6.75,3.5,0.6,-0.606366851945439
2014-12-01,48474.107142857145,42094.642857142855,1977.4464285714287,184.8125,2032.325,1.0,0.05357142857142857,0.03571428571428571,0.0,0.05357142857142857,0.0,0.0,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.0,0.16071428571428573,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.017857142857142856,0.03571428571428571,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.0,0.14285714285714285,0.125,0.10714285714285714,0.625,272.8930570024657,474.89,0.75,4.68,68.71222222222222,0.6844444444444445,12.592222222222222,6.5,3.5,2.0,0.2287747839349263
2015-01-01,56354.34782608696,46985.108695652176,1978.2826086956522,199.54782608695655,1339.8282608695652,1.0,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.10869565217391304,0.08695652173913043,0.0,0.043478260869565216,0.13043478260869565,0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.10869565217391304,0.06521739130434782,0.0,0.06521739130434782,0.021739130434782608,0.06521739130434782,0.0,0.08695652173913043,0.21739130434782608,0.06521739130434782,0.6304347826086957,294.58830214018457,497.01,0.7,4.25,68.21,0.68,12.53,6.5,3.5,1.0,-1.2934313974131473
2015-02-01,53970.833333333336,47906.25,1981.6666666666667,207.4125,1535.9416666666666,1.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.0,0.08333333333333333,0.5833333333333334,268.97874821018655,517.35,0.69,4.09,65.85,0.6,12.43,6.0,3.65,1.8,0.5652620760534299
2015-03-01,51627.450980392154,45961.76470588235,1977.8823529411766,199.38039215686274,838.7333333333333,1.0,0.0392156862745098,0.0,0.0,0.0196078431372549,0.0,0.0,0.0784313725490196,0.0392156862745098,0.11764705882352941,0.058823529411764705,0.09803921568627451,0.0196078431372549,0.0196078431372549,0.0,0.0,0.23529411764705882,0.0196078431372549,0.0,0.0,0.17647058823529413,0.0196078431372549,0.058823529411764705,0.0,0.19607843137254902,0.2549019607843137,0.058823529411764705,0.49019607843137253,264.56666021110874,670.73,0.67,2.99,64.25,0.52,13.03,6.0,3.65,0.3,1.0219724067450198
2015-04-01,52102.31034482759,47577.58620689655,1980.655172413793,195.06666666666666,2161.194252873563,1.0,0.0,0.011494252873563218,0.0,0.022988505747126436,0.011494252873563218,0.011494252873563218,0.13793103448275862,0.06896551724137931,0.05747126436781609,0.04597701149425287,0.10344827586206896,0.0,0.0,0.0,0.0,0.20689655172413793,0.05747126436781609,0.08045977011494253,0.0,0.04597701149425287,0.04597701149425287,0.09195402298850575,0.0,0.09195402298850575,0.3448275862068966,0.09195402298850575,0.47126436781609193,274.2546851327201,550.77,0.63,3.45,62.35,0.18,13.09,6.0,3.65,-0.2,0.0505816894284416
2015-05-01,53675.0,48570.37037037037,1979.2222222222222,201.84814814814814,1454.3314814814817,1.0,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.018518518518518517,0.0,0.0,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.12962962962962962,0.037037037037037035,0.12962962962962962,0.0,0.16666666666666666,0.18518518518518517,0.12962962962962962,0.5185185185185185,271.33781190169833,554.65,0.6,3.33,62.22888888888889,0.17888888888888888,13.07,6.0,3.65,1.1,0.3033367037411416
2015-06-01,52735.52631578947,47776.31578947369,1978.921052631579,199.73815789473684,1392.5802631578947,1.0,0.05263157894736842,0.05263157894736842,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.02631578947368421,0.11842105263157894,0.13157894736842105,0.09210526315789473,0.02631578947368421,0.13157894736842105,0.039473684210526314,0.0,0.0,0.0,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.0,0.15789473684210525,0.10526315789473684,0.02631578947368421,0.7105263157894737,277.47367845116224,618.03,0.58,2.9,62.10777777777778,0.17777777777777778,13.05,6.0,3.65,0.0,0.3528225806451512
2015-07-01,53645.857142857145,47623.21428571428,1981.345238095238,197.0595238095238,2162.9309523809525,1.0,0.023809523809523808,0.0,0.011904761904761904,0.011904761904761904,0.023809523809523808,0.023809523809523808,0.16666666666666666,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.08333333333333333,0.07142857142857142,0.011904761904761904,0.0,0.0,0.09523809523809523,0.05952380952380952,0.0,0.0,0.047619047619047616,0.11904761904761904,0.05952380952380952,0.0,0.16666666666666666,0.15476190476190477,0.05952380952380952,0.6190476190476191,277.64448896961505,585.8,0.56,3.04,61.986666666666665,0.17666666666666667,13.03,6.0,3.65,0.9,0.0251130085384243
2015-08-01,53320.666666666664,46445.333333333336,1974.9066666666668,203.83866666666665,1579.2253333333333,1.0,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.02666666666666667,0.013333333333333334,0.013333333333333334,0.08,0.13333333333333333,0.02666666666666667,0.04,0.04,0.013333333333333334,0.013333333333333334,0.0,0.0,0.14666666666666667,0.0,0.013333333333333334,0.0,0.17333333333333334,0.09333333333333334,0.09333333333333334,0.013333333333333334,0.26666666666666666,0.16,0.10666666666666667,0.4666666666666667,265.7533803082593,511.86,0.54,3.34,61.86555555555555,0.17555555555555555,13.01,6.1,3.65,0.2,0.5021340697966448
2015-09-01,54042.608695652176,46136.95652173913,1976.4782608695652,198.43478260869566,1402.604347826087,1.0,0.043478260869565216,0.0,0.0,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.08695652173913043,0.10144927536231885,0.14492753623188406,0.08695652173913043,0.07246376811594203,0.0,0.0,0.0,0.0,0.057971014492753624,0.057971014492753624,0.028985507246376812,0.0,0.08695652173913043,0.10144927536231885,0.043478260869565216,0.0,0.18840579710144928,0.14492753623188406,0.043478260869565216,0.6231884057971014,283.40547676904913,605.62,0.54,2.76,61.74444444444445,0.17444444444444446,12.99,6.1,3.65,1.2,-0.6245316012990276
2015-10-01,56129.032258064515,48789.51612903226,1979.8387096774193,200.83225806451614,1294.2596774193548,1.0,0.04838709677419355,0.0,0.0,0.03225806451612903,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.0,0.12903225806451613,0.03225806451612903,0.0,0.0,0.0,0.1774193548387097,0.06451612903225806,0.03225806451612903,0.0,0.0967741935483871,0.03225806451612903,0.12903225806451613,0.0,0.12903225806451613,0.27419354838709675,0.12903225806451613,0.46774193548387094,287.5558129986874,582.52,0.5,2.82,61.623333333333335,0.17333333333333334,12.97,6.6,3.65,0.6,-0.2011060834590239
2015-11-01,54123.80952380953,48315.079365079364,1978.5238095238096,211.8984126984127,1416.4650793650794,1.0,0.031746031746031744,0.0,0.0,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.1111111111111111,0.06349206349206349,0.15873015873015872,0.015873015873015872,0.09523809523809523,0.015873015873015872,0.0,0.0,0.015873015873015872,0.1111111111111111,0.031746031746031744,0.0,0.0,0.14285714285714285,0.12698412698412698,0.015873015873015872,0.0,0.2698412698412698,0.14285714285714285,0.015873015873015872,0.5714285714285714,263.76758870185694,612.87,0.46,2.53,61.50222222222222,0.17222222222222222,12.95,7.0,3.65,0.3,-0.5793450881612094
