date,Reykjavík,Kópavogur,Garðabær,Hafnarfjörður,Mosfellsbær,"Eigendur, skuldlaust",Eigendur m. lán,"Leigjendur, alls",overdtryggt,verdtryggt,visitala_rvk_%,verdbolga_%
2015-10-01,0.42847660699258316,0.38676403163603423,0.374266062052826,0.36183418141510215,0.3505697473044561,16.325,56.775,26.974999999999998,6.6,3.65,0.6,-0.2011060834590239
2015-11-01,0.42854398874359917,0.3863039257968016,0.37406054835593483,0.3617071372972983,0.35145742532036345,16.349999999999998,56.78333333333333,26.95,7.0,3.65,0.3,-0.5793450881612094
2015-12-01,0.42861137049461523,0.38584381995756895,0.37385503465904374,0.3615800931794945,0.3523451033362707,16.375,56.791666666666664,26.924999999999997,7.05,3.65,1.4,0.2786926779832832
2016-01-01,0.42867875224563123,0.3853837141183363,0.3736495209621526,0.36145304906169073,0.35323278135217806,16.4,56.8,26.9,7.05,3.65,0.6,-1.0611419909044906
2016-02-01,0.42890395123838754,0.3860073442517441,0.3737606929677688,0.3611604348540652,0.356361709936045,16.383333333333333,56.50833333333333,27.191666666666666,7.05,3.65,0.4,0.6894790602655743
2016-03-01,0.42912915023114384,0.386630974385152,0.373871864973385,0.36086782064643963,0.3594906385199119,16.366666666666667,56.21666666666666,27.48333333333333,7.05,3.65,0.7,0.4565051990869984
2016-04-01,0.42935434922390014,0.38725460451855986,0.37398303697900115,0.36057520643881413,0.36261956710377885,16.349999999999998,55.925,27.775,7.05,3.65,0.7,0.1009845998485081
2016-05-01,0.4295795482166565,0.3878782346519677,0.37409420898461737,0.3602825922311886,0.3657484956876458,16.333333333333332,55.63333333333333,28.066666666666666,7.05,3.65,1.2,0.3278688524590123
2016-06-01,0.4298047472094128,0.3885018647853755,0.3742053809902336,0.35998997802356303,0.3688774242715127,16.316666666666666,55.34166666666666,28.35833333333333,7.05,3.65,2.2,0.1005530417295119
2016-07-01,0.4300299462021691,0.3891254949187834,0.37431655299584976,0.35969736381593753,0.37200635285537964,16.299999999999997,55.05,28.65,7.05,3.65,2.2,-0.5524861878453025
2016-08-01,0.4302551451949254,0.3897491250521913,0.3744277250014659,0.359404749608312,0.37513528143924657,16.28333333333333,54.75833333333333,28.941666666666666,7.05,3.65,0.9,0.1262626262626298
2016-09-01,0.4304803441876817,0.3903727551855991,0.37453889700708215,0.3591121354006864,0.3782642100231135,16.266666666666666,54.46666666666666,29.23333333333333,7.05,3.65,0.3,-0.1008827238335396
2016-10-01,0.4307055431804381,0.39099638531900693,0.3746500690126984,0.3588195211930609,0.38139313860698043,16.25,54.175,29.525,6.55,3.65,2.0,-0.2777076495834474
2016-11-01,0.4309307421731944,0.3916200154524148,0.37476124101831454,0.3585269069854353,0.38452206719084736,16.233333333333334,53.88333333333333,29.816666666666666,6.55,3.65,1.4,-0.4050632911392515
2016-12-01,0.4311559411659507,0.3922436455858227,0.3748724130239307,0.3582342927778098,0.3876509957747143,16.216666666666665,53.59166666666666,30.10833333333333,6.55,3.65,1.5,-0.1779359430604921
2017-01-01,0.431381140158707,0.3928672757192305,0.37498358502954693,0.3579416785701843,0.3907799243585812,16.2,53.3,30.4,6.55,3.65,1.8,-1.1968423733129565
