utgdag,kaupverd,fasteignamat,einflm,lod_flm,fmverd,yfirverd,count,sveitarfelag_Garðabær,sveitarfelag_Hafnarfjarðarkaupstaður,sveitarfelag_Kópavogsbær,sveitarfelag_Mosfellsbær,sveitarfelag_Reykjavíkurborg,tegund_Fjolbyli,tegund_Serbyli
2009-11-15,23364.379310344826,23322.068965517243,106.9862068965517,3996.6448275862067,224.95284004907845,0.014279877630363376,29,1,3,7,2,16,26,3
2009-11-22,25815.88888888889,27338.333333333332,132.98888888888888,4319.955555555556,201.1343473061722,-0.04640598229369806,18,4,1,5,1,7,14,4
2009-11-29,23813.589743589742,20687.128205128207,118.73076923076923,3618.5948717948722,209.95650018066226,0.47338990238150686,39,16,2,9,1,11,37,2
2009-12-06,28741.0,25041.176470588234,124.50588235294117,5909.917647058824,235.99597937801366,0.11913651535692929,17,2,1,4,0,10,14,3
2009-12-13,22319.058823529413,21583.235294117647,103.8294117647059,2547.6823529411768,235.7950362834081,0.11238056856411092,17,5,1,4,0,7,16,1
2009-12-20,21942.14285714286,21082.5,93.16071428571429,3924.8964285714283,240.9098689087397,0.037711910820105186,28,2,0,5,0,21,25,3
2009-12-27,21222.88888888889,22074.444444444445,108.11111111111111,5887.422222222222,209.52427938254368,-0.020047646835614726,9,1,1,3,0,4,9,0
2010-01-03,23344.666666666668,23828.333333333332,114.66666666666667,2764.285714285714,227.17874033444855,0.019852484118237503,21,1,4,4,2,10,17,4
2010-01-10,19900.0,19933.333333333332,94.6888888888889,6911.888888888889,214.15577984229202,0.001881242319546222,9,0,1,3,0,5,9,0
2010-01-17,22859.75,24058.333333333332,112.48333333333333,4083.0499999999997,216.33009905172787,-0.007954571438425902,12,1,1,0,0,10,11,1
2010-01-24,20484.5,20436.25,92.225,2228.8375,232.68251394442495,0.006635425548423068,16,1,0,4,0,11,14,2
2010-01-31,20383.75,18727.5,95.60499999999999,2790.6349999999998,218.8739847039882,0.1820517357970505,20,8,1,3,0,8,20,0
2010-02-07,22698.235294117647,22279.41176470588,103.19999999999999,2590.9294117647055,229.78861136882924,0.022124611261691865,17,2,2,3,1,9,15,2
2010-02-14,22119.44827586207,20954.48275862069,100.63103448275864,2880.5344827586205,221.24618236246857,0.0774049115096904,29,3,5,7,0,14,26,3
2010-02-21,24486.814814814814,22560.59259259259,114.35185185185183,2949.603703703703,217.30780810555157,0.1299974683622996,27,4,2,6,1,14,24,3
2010-02-28,31084.423076923078,28377.69230769231,131.46538461538464,2545.8576923076917,238.61009697657994,0.11462090044590216,26,0,1,10,1,14,18,8
2010-03-07,20536.833333333332,20966.666666666668,100.69999999999999,3333.633333333333,218.55795841385827,0.0004494763812616715,18,0,1,2,0,15,16,2
2010-03-14,27063.53846153846,25716.73076923077,132.20000000000002,3007.75,206.6083639424605,0.12028611143364308,26,2,2,10,0,12,20,6
2010-03-21,23448.18181818182,22677.272727272728,102.4272727272727,3518.6681818181823,233.07699721341433,0.029058910673560357,22,0,3,3,1,15,17,5
2010-03-28,28952.71875,28578.125,137.325,2983.81875,213.42014380100534,0.020260762469006464,32,5,4,2,2,19,23,9
2010-04-04,27642.136363636364,27270.454545454544,118.69545454545454,2833.981818181818,237.94592252099548,-0.0001716768434685974,22,2,2,6,0,12,18,4
2010-04-11,25272.5625,25029.375,112.42500000000001,4001.0625,229.1495674263839,0.010176311837518288,16,1,0,3,1,11,14,2
2010-04-18,27222.41176470588,24094.117647058825,113.66764705882352,3625.7294117647066,232.53162747725887,0.10022685302900664,34,3,5,2,0,24,31,3
2010-04-25,25618.333333333332,23832.0,130.8888888888889,2904.8333333333335,213.15740844813635,0.09336919889339573,18,2,1,3,0,12,14,4
2010-05-02,24395.529411764706,24314.147058823528,114.53235294117644,3306.711764705882,214.05944274987402,0.000513896987382548,34,4,1,11,1,17,30,4
2010-05-09,28409.677419354837,25850.16129032258,118.71612903225808,2686.8129032258066,242.2096138146947,0.06966839410932726,31,3,1,7,1,19,27,4
2010-05-16,21905.947368421053,20257.36842105263,96.3578947368421,4404.078947368421,231.102466328511,0.10110164953484917,19,0,1,6,0,12,18,1
2010-05-23,25056.575,23727.45,109.83749999999998,4168.035000000001,232.73956075378888,0.06928762056555171,40,3,4,1,0,32,34,6
2010-05-30,25048.777777777777,24022.222222222223,118.84444444444443,3035.9666666666667,220.63864243788564,0.0653886048325351,27,4,5,4,1,13,23,4
2010-06-06,25777.777777777777,24531.944444444445,116.61944444444445,3887.169444444444,226.01877772239993,0.06323105215672122,36,5,2,8,0,21,28,8
2010-06-13,22039.125,21304.6875,95.44062500000001,3723.446875,233.56990256574318,0.02687952244886654,32,2,1,4,1,24,31,1
2010-06-20,23349.862068965518,21689.655172413793,106.21724137931035,3946.134482758621,225.39274856319784,0.11683342042612495,29,6,3,3,1,16,26,3
2010-06-27,23278.466666666667,22734.0,111.79666666666662,3195.8766666666666,223.7075923677466,0.07262324178400448,30,2,3,9,1,15,24,6
2010-07-04,25863.058823529413,24810.29411764706,124.15294117647056,3400.064705882353,216.49912929948448,0.1117775431392872,34,7,4,4,1,18,26,8
2010-07-11,22955.90625,22701.5625,108.928125,2826.7218749999997,214.34599974211898,0.00992421688538479,32,3,6,7,4,12,26,6
2010-07-18,24999.904761904763,25325.0,118.09523809523812,3845.845238095238,220.70330113190707,-0.0040362338847842365,42,4,5,10,1,22,34,8
2010-07-25,26721.46153846154,25693.589743589742,123.07179487179488,4595.835897435898,221.22357778356758,0.02569800913833049,39,2,2,7,2,26,33,6
2010-08-01,27994.942857142858,27083.285714285714,122.82857142857142,2885.2742857142853,229.3090362617096,0.03647946297410711,35,4,2,10,1,18,24,11
2010-08-08,29028.521739130436,27256.521739130436,136.68695652173912,3136.9043478260865,219.15575942753415,0.07968048451654762,23,4,2,4,1,12,17,6
2010-08-15,21124.5,21558.928571428572,103.33928571428571,3192.671428571429,208.97629693980224,-0.017565893136233576,28,0,0,6,0,22,28,0
2010-08-22,23694.103448275862,22236.55172413793,110.5448275862069,3596.431034482759,218.548574007327,0.045814436488656934,29,1,1,6,1,20,26,3
2010-08-29,24228.86,23253.6,108.286,2945.0159999999996,234.1359923481011,0.05318373762472918,50,6,5,7,4,28,42,8
2010-09-05,24533.74418604651,23801.162790697676,116.22558139534885,3506.334883720931,215.63651423307638,0.023674549217379926,43,2,4,5,1,31,36,7
2010-09-12,26463.183673469386,24400.20408163265,118.89387755102041,3538.2244897959185,230.91958228651424,0.08415578461352755,49,6,3,14,4,22,41,8
2010-09-19,26489.473684210527,25275.894736842107,119.13947368421053,2530.707894736842,229.34060448971167,0.05616746874162857,38,5,3,7,0,23,34,4
2010-09-26,26330.64,25146.44,119.36800000000001,2938.676,221.21796334667775,0.04771140087843364,50,5,4,8,1,32,44,6
2010-10-03,25688.01754385965,24314.912280701756,116.68947368421054,3567.2140350877194,224.92807566649105,0.05439893239911182,57,3,6,14,2,32,45,12
2010-10-10,27556.666666666668,25872.619047619046,126.99047619047617,3477.7380952380954,223.87053925531578,0.06787410356525132,42,6,4,6,0,26,34,8
2010-10-17,25677.82978723404,24134.255319148935,116.9127659574468,3109.3680851063828,226.5022161961162,0.08112896843333764,47,9,4,3,0,31,38,9
2010-10-24,24253.727272727272,22900.81818181818,108.2848484848485,3389.487878787879,225.69727143166088,0.05866681474525388,33,2,1,5,1,24,32,1
2010-10-31,25752.074074074073,24626.85185185185,113.78888888888886,2483.1574074074074,227.7462434673471,inf,54,4,6,4,4,36,43,11
2010-11-07,28259.45945945946,26009.45945945946,126.94594594594595,4769.486486486487,223.96560264507664,0.08177746687638865,37,2,1,8,2,24,28,9
2010-11-14,24086.432432432433,23281.972972972973,115.98648648648654,2683.9027027027028,224.66721018636605,0.045494518218596784,37,1,4,9,0,23,31,6
2010-11-21,23987.805555555555,22633.333333333332,111.79166666666666,3559.35,221.2645705492419,0.055805283785053866,36,1,1,11,0,23,32,4
2010-11-28,25221.0,23943.055555555555,116.8861111111111,3868.972222222222,219.8145172724652,0.038070956294045694,36,0,5,6,2,23,31,5
2010-12-05,23602.836363636365,22189.545454545456,120.28909090909089,4929.8,210.46687133069133,0.3645652886738682,55,3,7,5,1,39,49,6
2010-12-12,24707.647058823528,24284.117647058825,120.08529411764705,3541.0235294117647,215.0622930700177,0.021196241198638915,34,2,5,6,0,21,26,8
2010-12-19,24798.268292682926,24557.80487804878,117.71951219512198,2977.429268292683,216.01837006202203,0.0161564272322005,41,5,4,7,0,25,32,9
2010-12-26,23353.724137931036,21517.241379310344,103.88275862068964,3273.8551724137933,225.97613702678893,0.06392370701792308,29,2,4,5,0,18,26,3
2011-01-02,28764.815789473683,22465.78947368421,129.8578947368421,2904.2973684210524,223.81653215664335,0.3160946599172143,38,12,4,3,0,19,31,7
2011-01-09,29032.69230769231,24313.46153846154,128.51923076923077,2968.742307692308,221.3083960092301,0.15255939980231542,26,1,0,4,1,20,21,5
2011-01-16,28116.0,21374.117647058825,127.2058823529412,3364.747058823529,228.8618589894552,0.5805643764353551,17,2,1,3,0,11,14,3
2011-01-23,23623.655172413793,20330.689655172413,107.2586206896552,3807.5310344827585,228.04428347434046,0.1698537668956774,29,2,3,6,3,15,26,3
2011-01-30,27255.458333333332,23880.208333333332,127.53750000000004,3504.7937499999994,220.11244449050045,0.1558578776226571,48,4,5,5,5,29,40,8
2011-02-06,28937.70491803279,24424.590163934427,129.80655737704916,2989.8770491803275,226.6977902739821,0.16291290312724932,61,6,5,11,3,36,44,17
2011-02-13,22234.486486486487,19335.945945945947,101.92972972972971,3215.3621621621623,222.14189547387772,0.13167255989780208,37,2,5,3,3,24,34,3
2011-02-20,24975.375,21502.678571428572,117.76607142857144,2711.2910714285713,218.1552161052484,0.15720240902129215,56,7,2,8,0,39,43,13
2011-02-27,23967.121951219513,20328.048780487807,107.35121951219513,2520.5121951219517,226.9153589850524,0.1860630641247637,41,3,8,6,2,22,39,2
2011-03-06,25484.565217391304,21923.152173913044,119.9782608695652,3207.6478260869562,224.1757269423974,0.16980077015737177,46,5,4,6,4,27,35,11
2011-03-13,26635.0,23086.73469387755,125.25306122448981,3087.951020408163,217.42055618802928,0.15003480141841102,49,3,5,14,1,26,38,11
2011-03-20,24113.977777777778,20671.333333333332,108.45555555555552,4024.3066666666664,224.98903281162967,0.15955051402837594,45,4,3,8,1,29,42,3
2011-03-27,25668.485294117647,22128.676470588234,116.86176470588231,3556.626470588235,227.24370600285698,0.15405648741500863,68,3,5,11,3,46,54,14
2011-04-03,25495.89230769231,20449.846153846152,112.0846153846154,3792.204615384616,233.21442629735512,0.2658993508569815,65,7,6,14,2,36,57,8
2011-04-10,28300.4,23921.0,131.334,3293.3660000000004,222.12626309744715,0.1931197480455982,50,2,3,15,0,30,40,10
2011-04-17,24199.55,20516.875,107.76749999999996,3320.7537500000008,231.90006149851052,0.18917684193396106,80,5,9,13,6,47,71,9
2011-04-24,25746.821428571428,21860.714285714286,113.53928571428573,2799.2964285714284,230.88154202268652,0.1686942973670881,56,1,4,6,2,43,49,7
2011-05-01,25544.418181818182,22171.090909090908,120.79090909090912,3186.5872727272726,218.83374952799426,0.15590445121951665,55,7,2,10,4,32,47,8
2011-05-08,25876.979166666668,21176.041666666668,120.35833333333335,2905.2041666666664,225.29153440356677,0.22876852322821192,48,3,5,15,1,24,39,9
2011-05-15,27798.27868852459,21209.67213114754,119.12459016393444,3124.7245901639344,240.45059912509788,0.38945328935592244,61,8,6,13,3,31,50,11
2011-05-22,28929.305555555555,22801.38888888889,125.60972222222222,4171.904166666666,231.0697915252918,0.2804706286588276,72,7,5,11,3,46,61,11
2011-05-29,28862.602941176472,22691.764705882353,118.53088235294116,4006.3867647058823,245.9640824770881,0.28624820647383653,68,7,4,14,2,41,55,13
2011-06-05,28299.072463768116,22066.521739130436,118.90869565217388,3695.034782608696,233.0712893275655,0.24982565823702735,69,5,5,13,3,43,58,11
2011-06-12,25730.149253731342,20769.850746268658,119.96567164179105,3761.208955223881,228.76647856213722,0.2697855483354031,67,4,6,14,3,40,57,10
2011-06-19,28522.473684210527,23276.315789473683,124.15263157894739,2672.6631578947367,234.09866364258232,0.2286729068426897,19,1,3,6,0,9,16,3
2011-06-26,25404.44776119403,21410.44776119403,112.82686567164178,3357.9358208955227,229.9334341025302,0.1799947732259464,67,8,6,8,3,42,55,12
2011-07-03,27691.97333333333,22740.133333333335,126.40933333333332,3895.698666666667,226.40391867726902,0.4396360528111305,75,6,8,16,3,42,64,11
2011-07-10,27901.405405405407,22389.054054054053,122.78783783783786,2875.9999999999995,232.9493143694506,0.27018310089189046,74,5,10,17,5,37,57,17
2011-07-17,26259.73015873016,21612.539682539682,117.6253968253968,3883.6984126984125,231.93741174470222,0.29260199902168027,63,5,6,15,2,35,55,8
2011-07-24,26860.5,21444.324324324323,119.24324324324321,2784.197297297297,236.30898247293146,0.2708700404143553,74,6,4,8,5,51,59,15
2011-07-31,26147.776315789473,20801.184210526317,118.63552631578949,2814.7171052631575,230.65467145631806,0.2514449615855434,76,5,15,9,3,44,64,12
2011-08-07,25889.457627118645,20127.79661016949,112.82711864406785,3291.2101694915254,235.11784421392377,0.3187415599125593,59,4,5,6,6,38,51,8
2011-08-14,26500.83870967742,21569.516129032258,119.11935483870967,2846.5822580645163,231.9806335123596,0.23323014719351393,62,1,8,11,3,39,52,10
2011-08-21,26953.709677419356,21461.290322580644,115.36935483870968,3632.96935483871,236.43181202715127,0.249610183799787,62,7,5,13,2,35,52,10
2011-08-28,27198.76923076923,21656.20512820513,118.31410256410258,4458.552564102564,228.32191521244013,0.456282630253948,78,6,9,14,4,45,64,14
2011-09-04,26176.59375,21312.34375,116.57031250000003,2816.821875,236.90388648425514,0.2319997933775935,64,3,7,11,2,41,52,12
2011-09-11,30345.621212121212,24178.18181818182,131.10303030303035,3207.0393939393944,235.4171816069073,0.28119130180204693,66,2,4,20,2,38,50,16
2011-09-18,24640.211267605635,19194.084507042255,103.63380281690144,2992.0281690140846,243.21569239880267,0.3095661286151296,71,3,3,17,4,44,63,8
2011-09-25,28875.183333333334,21691.166666666668,121.43500000000002,3768.8499999999995,240.06079707851967,0.3878315632020243,60,6,4,7,3,40,50,10
2011-10-02,27164.79487179487,20717.05128205128,114.12820512820508,4009.528205128205,244.21953040612576,0.3492135157844541,78,9,11,12,1,45,66,12
2011-10-09,29621.5,22907.85714285714,126.3042857142857,3318.097142857143,242.30533268775278,0.30327236937247976,70,6,4,12,1,47,57,13
2011-10-16,24481.507936507936,20018.25396825397,106.31587301587302,4391.593650793651,237.76397314655176,0.23649968222056456,63,2,5,16,1,39,58,5
2011-10-23,29314.21818181818,22801.81818181818,126.57090909090908,4292.160000000001,237.82773175449788,0.32246617538887623,55,8,5,8,1,33,44,11
2011-10-30,27995.06349206349,21907.301587301587,121.05714285714286,4978.084126984128,241.24519757136306,0.2956538705871572,63,4,6,10,0,43,48,15
2011-11-06,27308.657894736843,22300.394736842107,120.73289473684211,3098.643421052632,232.4370346996945,0.23503009289584212,76,10,11,12,1,42,62,14
2011-11-13,29391.12328767123,23019.04109589041,126.13835616438354,3669.706849315068,237.68679356408538,0.2820082240054088,73,4,8,9,2,50,57,16
2011-11-20,29430.33823529412,21602.79411764706,119.84264705882352,3347.076470588235,243.85149361334655,0.35711319069310327,68,3,8,11,4,42,59,9
2011-11-27,27787.06557377049,22607.868852459018,118.39672131147539,4023.1721311475417,237.38233559063906,0.23807076802630178,61,4,5,9,0,43,49,12
2011-12-04,28205.089285714286,21078.214285714286,115.34464285714283,3535.9607142857144,250.46283074784887,0.4027646461648353,56,4,8,14,0,30,48,8
2011-12-11,25807.742424242424,19334.696969696968,102.54999999999998,3544.6166666666663,253.0006271674366,0.38707633447099654,66,2,13,11,3,37,61,5
2011-12-18,29946.06557377049,22131.147540983606,126.21967213114753,2895.062295081967,241.3063965280902,0.4065000719457705,61,5,8,9,2,37,48,13
2011-12-25,26441.736842105263,20424.736842105263,108.5438596491228,3355.61403508772,248.75131959282376,0.49494107620290384,57,2,10,10,1,34,50,7
2012-01-01,28547.632653061224,23449.183673469386,123.65102040816329,3540.816326530612,239.4904055229663,0.48492792705005,49,5,4,14,0,26,39,10
2012-01-08,30175.303571428572,24567.678571428572,125.94107142857142,3438.5571428571425,240.51833379191203,0.5795282464538981,56,3,6,7,2,38,47,9
2012-01-15,30569.125,25163.39285714286,139.33214285714286,3258.7017857142855,230.24158999106325,0.7731847057373746,56,5,11,9,3,28,39,17
2012-01-22,24110.45238095238,20820.47619047619,103.65476190476188,3002.647619047619,237.66142809964498,0.1830572623494771,42,1,4,10,3,24,37,5
2012-01-29,24984.883720930233,21732.79069767442,105.33255813953491,4455.283720930233,243.72670139624563,0.15393532873598603,43,5,7,6,1,24,40,3
2012-02-05,24865.703125,21500.0,105.29687500000001,3058.8640625000003,249.59093291701635,0.19805920884511447,64,5,5,12,2,40,53,11
2012-02-12,27359.872727272726,23155.454545454544,124.56909090909095,3997.7545454545457,228.31201013733227,0.36240316612077345,55,3,8,7,0,37,45,10
2012-02-19,29501.115384615383,23519.23076923077,118.88076923076922,3284.7557692307696,253.51545325370273,0.6363311704912795,52,6,5,10,1,30,40,12
2012-02-26,26384.184210526317,22712.36842105263,116.77236842105266,3942.810526315789,230.44328219891807,0.18057708101387196,76,6,10,13,1,46,64,12
2012-03-04,26577.293333333335,21654.533333333333,105.87866666666669,3864.1946666666663,255.26709054786173,0.2747240703542192,75,1,9,13,3,49,62,13
2012-03-11,27193.634146341465,22412.19512195122,115.15609756097562,3327.5243902439024,237.10486493265645,0.46568470400159956,41,4,3,7,1,26,35,6
2012-03-18,27230.42105263158,23261.40350877193,112.62631578947368,3387.9438596491227,247.67828859112203,0.18972537179193413,57,1,2,15,2,37,50,7
2012-03-25,27922.268656716416,22318.507462686568,116.74925373134327,3599.85223880597,250.63127519770362,0.3063930560417393,67,2,5,17,1,42,57,10
2012-04-01,27962.569620253165,23986.962025316454,121.04177215189873,2579.4835443037973,238.32706043812215,0.1773951398501519,79,4,7,15,2,51,64,15
2012-04-08,28777.291666666668,22737.708333333332,117.66250000000002,2906.3812500000004,246.45990501285496,0.30683809190603173,48,2,8,18,0,20,42,6
2012-04-15,27769.166666666668,23444.04761904762,116.55238095238093,3189.6357142857137,245.2191244089946,0.1897876880992097,42,2,8,4,2,26,31,11
2012-04-22,27333.432835820895,22596.86567164179,116.59701492537314,3820.167164179104,246.43449280235887,0.26208693478393785,67,3,6,16,2,40,57,10
2012-04-29,28384.858974358973,23880.641025641027,122.78461538461539,3476.58076923077,235.10724526756852,0.25797979938784227,78,5,11,19,4,39,60,18
2012-05-06,30237.405797101448,24798.55072463768,126.4434782608696,2576.823188405797,247.77946562344812,0.2265609294209877,69,3,9,11,2,44,56,13
2012-05-13,28359.090909090908,23405.113636363636,119.1022727272727,3067.375,246.61800045071715,0.24456364877829193,88,6,8,14,2,58,76,12
2012-05-20,27724.151515151516,23098.636363636364,114.4318181818182,3015.140909090909,248.91696678960832,0.2624546758517491,66,3,9,15,3,36,51,15
2012-05-27,26119.875,21733.522727272728,109.9,3780.4613636363633,246.7887204817521,0.253298963935388,88,4,7,18,1,58,76,12
2012-06-03,28551.246153846154,24014.46153846154,113.09076923076921,3481.661538461538,262.16605582766795,0.2056135393580039,65,7,11,16,2,29,47,18
2012-06-10,31818.445945945947,24714.18918918919,122.50675675675673,3553.391891891892,259.6015333247935,0.3628240790356828,74,6,5,11,3,49,58,16
2012-06-17,27672.63953488372,23215.581395348836,118.28953488372095,3244.130232558139,244.8073168419787,0.19361248953707222,86,7,12,14,2,51,70,16
2012-06-24,31878.717391304348,23962.82608695652,119.12608695652179,2800.5999999999995,269.0809137447951,0.3372643787051372,92,7,13,12,1,59,80,12
2012-07-01,28500.024691358023,23681.48148148148,114.0925925925926,3090.406172839506,251.56661579806553,0.22448414494255295,81,8,12,10,0,51,66,15
2012-07-08,30002.424657534248,23140.821917808218,117.09315068493152,4339.312328767123,258.1529463713127,0.2963240978744839,73,6,6,11,2,48,62,11
2012-07-15,25649.27536231884,21988.405797101448,110.55072463768113,2923.1985507246372,242.34660551893194,0.18196052360612616,69,1,6,11,1,50,60,9
2012-07-22,29007.01754385965,24497.894736842107,122.42280701754382,2720.215789473684,239.86563400286624,0.1785462673103863,57,8,5,8,2,34,45,12
2012-07-29,30245.71212121212,23552.424242424244,117.11363636363633,3170.118181818182,259.99371736027683,0.41196606036159655,66,5,7,12,0,42,52,14
2012-08-05,27949.18181818182,22689.090909090908,114.43484848484849,3810.8636363636365,251.11306565388205,0.23843283139536997,66,2,6,7,1,50,57,9
2012-08-12,27875.088888888888,22967.777777777777,111.11777777777777,2858.5533333333337,255.04429879211585,0.23003253296959258,45,2,3,9,0,31,37,8
2012-08-19,28434.216216216217,24178.37837837838,119.35675675675678,3618.5202702702704,243.9015342338864,0.17369122846313484,74,6,6,11,4,47,64,10
2012-08-26,27825.802816901407,21803.23943661972,111.05774647887327,3808.4408450704223,253.07009583516987,0.2621586364759191,71,6,8,12,1,44,61,10
2012-09-02,28996.95348837209,22203.372093023256,117.4941860465116,3008.241860465117,254.42234868290544,0.35099640606918103,86,4,13,13,4,52,67,19
2012-09-09,27796.833333333332,22358.484848484848,108.90606060606059,3297.772727272727,261.8834640959532,0.43871148690641637,66,5,7,12,4,38,58,8
2012-09-16,25423.197183098593,20498.028169014084,101.38591549295775,3678.361971830986,258.83196915068083,0.31941492112807574,71,4,12,6,0,49,63,8
2012-09-23,27354.025316455696,22389.240506329115,111.45316455696204,3595.6240506329104,254.71778788879885,0.22163046392937188,79,4,11,15,0,49,65,14
2012-09-30,26442.392156862745,21634.313725490196,107.83431372549018,2851.158823529412,250.31386956218287,0.2126921226992735,102,5,17,10,3,67,89,13
2012-10-07,28786.011363636364,24590.909090909092,116.10113636363634,3692.7499999999995,257.4718752190381,0.19527544514628623,88,7,7,11,2,61,69,19
2012-10-14,28048.505617977527,22765.16853932584,111.27865168539327,3482.2640449438204,256.2617448141591,0.2314052594823703,89,5,10,22,1,51,72,17
2012-10-21,27177.320987654322,21850.74074074074,108.6716049382716,4417.317283950617,254.5203183169204,0.24989322369478617,81,3,9,13,3,53,69,12
2012-10-28,28573.14285714286,23249.64285714286,117.14404761904768,4443.295238095238,249.54703626013352,0.2994503865737934,84,3,8,10,3,60,64,20
2012-11-04,27996.95294117647,22985.176470588234,113.40823529411763,4128.9317647058815,253.34391835167108,0.23406639773660118,85,5,14,10,1,55,69,16
2012-11-11,28674.589743589742,23042.82051282051,113.43589743589742,3877.874358974359,255.4709419972755,0.40939890458022593,78,3,5,14,5,51,65,13
2012-11-18,28803.505747126437,23409.19540229885,115.8965517241379,3744.9678160919534,255.2173585958241,0.26198426160692195,87,9,9,12,3,54,72,15
2012-11-25,28204.151898734177,23129.620253164558,111.94303797468356,3985.215189873418,259.16356000154593,0.3728887167744948,79,6,10,12,1,50,68,11
2012-12-02,29007.691489361703,22641.702127659573,117.63510638297873,3926.4957446808517,264.0235358346383,0.5920916382308288,94,5,9,18,2,60,80,14
2012-12-09,27594.11111111111,21897.777777777777,110.00277777777777,2656.631944444445,256.3099775734566,0.5179951492383315,72,1,5,12,3,51,62,10
2012-12-16,27714.116279069767,21755.116279069767,107.96511627906976,2710.673255813953,267.744460386696,0.6933230338438522,86,4,6,13,2,61,79,7
2012-12-23,29495.72131147541,25098.60655737705,117.37540983606557,3267.5491803278683,254.72918685853796,0.2814532211193342,122,8,17,21,1,75,99,23
2012-12-30,25916.3,21990.333333333332,98.30999999999999,3995.4633333333336,267.75407135991907,0.5361344495579483,30,2,4,3,1,20,29,1
2013-01-06,28202.46153846154,23901.923076923078,119.2846153846154,3455.957692307692,259.12242656330096,0.5121505943644925,26,0,3,5,0,18,20,6
2013-01-13,29852.35593220339,26417.627118644068,118.76779661016948,3388.4457627118645,261.8013461576234,0.41955674208988014,59,6,5,9,2,37,49,10
2013-01-20,30210.520833333332,24647.291666666668,112.40624999999999,4761.333333333333,279.19586324823496,0.36213185305963763,48,3,5,6,2,32,38,10
2013-01-27,29650.16393442623,26094.508196721312,124.40655737704918,2957.6672131147543,249.27639651223274,0.20362637084493215,61,6,12,8,3,32,46,15
2013-02-03,28128.03125,25417.96875,114.85625000000005,4088.3265625,251.5347823178621,0.10864815557781946,64,2,7,7,0,48,56,8
2013-02-10,28273.28125,25607.8125,113.834375,3220.7812500000005,256.8796135858753,0.09953962512775208,64,2,5,10,2,45,52,12
2013-02-17,32489.91780821918,29037.671232876713,128.7780821917808,3118.92602739726,262.40323564108184,0.1281735987959597,73,5,11,16,3,38,54,19
2013-02-24,28302.270588235293,23887.529411764706,106.47411764705886,4031.603529411765,269.35186347863026,0.19867070828949177,85,4,13,11,4,53,77,8
2013-03-03,30927.024390243903,26981.219512195123,123.2670731707317,2657.54512195122,256.98638274963326,0.14261966044158841,82,5,5,18,4,50,65,17
2013-03-10,34718.12280701754,26320.701754385966,126.25614035087723,4073.4298245614036,271.6541981433014,0.3273995584479496,57,3,4,6,1,43,47,10
2013-03-17,30281.558139534885,26864.18604651163,124.45348837209302,3393.0546511627904,246.3468524249682,0.15165513541140854,86,3,12,14,1,56,68,18
2013-03-24,28148.449438202246,23373.370786516854,114.20674157303368,3068.428089887641,255.9353741999948,0.6697857352899165,89,3,9,23,4,50,81,8
2013-03-31,34941.05263157895,30336.842105263157,145.03157894736844,2491.782894736842,246.09317221393795,0.17520275015980927,76,7,14,15,3,37,54,22
2013-04-07,31100.4,26191.0,121.102,3892.288,263.2056297077384,0.24672292649283442,50,5,7,12,1,25,38,12
2013-04-14,30627.32183908046,24324.712643678162,117.31264367816091,3114.135632183908,268.9032643677207,0.8001025507430436,87,2,7,17,4,57,70,17
2013-04-21,29161.5421686747,24103.493975903613,111.6867469879518,2689.956626506024,266.12968306976603,0.40755208158884193,83,6,13,19,3,42,70,13
2013-04-28,26670.549295774646,22575.211267605635,103.47183098591553,3859.0014084507047,265.4149317474982,0.2410412033230745,71,1,13,7,0,50,62,9
2013-05-05,32921.20895522388,28194.55223880597,130.96716417910451,3251.5865671641795,259.5358735049931,0.6573345858463284,67,2,12,11,3,39,54,13
2013-05-12,32876.916666666664,28230.95238095238,123.95952380952382,2627.6380952380946,270.48236024068916,0.31990251596751224,84,5,9,14,7,49,67,17
2013-05-19,30739.77027027027,26452.567567567567,120.39324324324322,3407.940540540541,261.7972394908514,0.3812010464357054,74,5,13,19,0,37,58,16
2013-05-26,29340.705263157895,23980.526315789473,117.00105263157901,3428.5168421052635,261.7477739252653,0.6538703778589762,95,3,8,23,1,60,81,14
2013-06-02,29473.551401869157,23972.429906542056,112.75887850467291,3357.903738317758,270.7724182157355,0.38027344921057676,107,7,11,16,1,72,95,12
2013-06-09,33458.16091954023,25450.97701149425,124.98850574712641,2461.849425287356,276.92653865064807,1.1020097665815183,87,7,11,19,3,47,65,22
2013-06-16,29751.175824175825,24731.648351648353,116.5868131868132,3249.627472527473,266.24486540814047,0.3907656735852575,91,8,6,20,2,55,70,21
2013-06-23,29645.926470588234,24920.147058823528,111.44117647058826,3575.166176470589,269.2019028552183,0.3652939525571539,68,3,10,10,3,42,55,13
2013-06-30,31998.171171171172,26020.27027027027,121.45765765765768,3870.143243243243,268.07847788398436,0.22648684126470528,111,10,12,10,4,75,95,16
2013-07-07,28756.545454545456,24334.285714285714,110.24415584415584,2912.3155844155845,272.7158005770859,0.3395963389677239,77,4,6,15,3,49,64,13
2013-07-14,30276.83870967742,25442.043010752688,117.26666666666664,3688.845161290323,268.3116029611325,0.48115873571737106,93,10,6,15,3,59,70,23
2013-07-21,29667.65,23950.8125,115.30874999999999,3437.1800000000003,261.9777156581125,0.874394461602104,80,3,10,16,4,47,65,15
